Iteration;False Positive
9830;80,34
9831;80,338
9832;80,336
9833;80,334
9834;80,332
9835;80,33
9836;80,328
9837;80,326004
9838;80,324
9839;80,322
9840;80,32
9841;80,318
9842;80,316
9843;80,313995
9844;80,312004
9845;80,31
9846;80,308
9847;80,306
9848;80,304
9849;80,302
9850;80,299995
9851;80,298004
9852;80,296
9853;80,294
9854;80,292
9855;80,29
9856;80,288
9857;80,286
9858;80,284
9859;80,282005
9860;80,28
9861;80,278
9862;80,276
9863;80,273994
9864;80,272
9865;80,27
9866;80,268005
9867;80,266
9868;80,264
9869;80,262
9870;80,26
9871;80,258
9872;80,256
9873;80,254
9874;80,252
9875;80,25
9876;80,248
9877;80,246
9878;80,243996
9879;80,242004
9880;80,24
9881;80,238
9882;80,236
9883;80,23399
9884;80,232
9885;80,229996
9886;80,228004
9887;80,226
9888;80,224
9889;80,222
9890;80,22
9891;80,218
9892;80,216
9893;80,214
9894;80,212
9895;80,21
9896;80,208
9897;80,206
9898;80,203995
9899;80,202
9900;80,2
9901;80,198
9902;80,196
9903;80,194
9904;80,192
9905;80,19
9906;80,188
9907;80,186
9908;80,184
9909;80,182
9910;80,18
9911;80,178
9912;80,176
9913;80,173996
9914;80,172005
9915;80,17
9916;80,168
9917;80,166
9918;80,163994
9919;80,162
9920;80,159996
9921;80,158005
9922;80,156
9923;80,154
9924;80,152
9925;80,15
9926;80,148
9927;80,146
9928;80,144
9929;80,142
9930;80,14
9931;80,138
9932;80,136
9933;80,133995
9934;80,132
9935;80,13
9936;80,128006
9937;80,126
9938;80,124
9939;80,122
9940;80,119995
9941;80,118004
9942;80,116
9943;80,114
9944;80,112
9945;80,11
9946;80,108
9947;80,106
9948;80,104
9949;80,102005
9950;80,1
9951;80,098
9952;80,096
9953;80,093994
9954;80,092
9955;80,09
9956;80,088005
9957;80,086
9958;80,084
9959;80,082
9960;80,08
9961;80,078
9962;80,076
9963;80,074
9964;80,072
9965;80,07
9966;80,068
9967;80,066
9968;80,063995
9969;80,062004
9970;80,06
9971;80,058
9972;80,056
9973;80,054
9974;80,052
9975;80,049995
9976;80,048004
9977;80,046
9978;80,044
9979;80,042
9980;80,04
9981;80,038
9982;80,036
9983;80,034
9984;80,032005
9985;80,03
9986;80,028
9987;80,026
9988;80,023994
9989;80,022
9990;80,02
9991;80,018005
9992;80,016
9993;80,014
9994;80,012
9995;80,01
9996;80,008
9997;80,006
9998;80,004
9999;80,002
10000;80
10001;79,998
10002;79,996
10003;79,993996
10004;79,992004
10005;79,99
10006;79,98801
10007;79,986
10008;79,98399
10009;79,982
10010;79,979996
10011;79,978004
10012;79,976
10013;79,974
10014;79,972
10015;79,97
10016;79,968
10017;79,966
10018;79,964
10019;79,962
10020;79,96
10021;79,958
10022;79,956
10023;79,953995
10024;79,952
10025;79,95
10026;79,948006
10027;79,946
10028;79,944
10029;79,942
10030;79,939995
10031;79,938
10032;79,936
10033;79,934
10034;79,932
10035;79,93
10036;79,928
10037;79,926
10038;79,923996
10039;79,922005
10040;79,92
10041;79,918
10042;79,916
10043;79,914
10044;79,912
10045;79,909996
10046;79,908005
10047;79,906
10048;79,904
10049;79,902
10050;79,9
10051;79,898
10052;79,895996
10053;79,894
10054;79,892
10055;79,89
10056;79,888
10057;79,886
10058;79,883995
10059;79,882
10060;79,88
10061;79,878006
10062;79,876
10063;79,874
10064;79,872
10065;79,869995
10066;79,868004
10067;79,866
10068;79,864
10069;79,862
10070;79,86
10071;79,858
10072;79,856
10073;79,854
10074;79,852005
10075;79,85
10076;79,848
10077;79,846
10078;79,843994
10079;79,842
10080;79,84
10081;79,838005
10082;79,836
10083;79,834
10084;79,832
10085;79,83
10086;79,828
10087;79,826
10088;79,824
10089;79,822
10090;79,82
10091;79,818
10092;79,816
10093;79,813995
10094;79,812004
10095;79,81
10096;79,80801
10097;79,806
10098;79,804
10099;79,802
10100;79,799995
10101;79,798004
10102;79,796
10103;79,794
10104;79,792
10105;79,79
10106;79,788
10107;79,786
10108;79,784
10109;79,782
10110;79,78
10111;79,778
10112;79,776
10113;79,774
10114;79,772
10115;79,77
10116;79,768005
10117;79,766
10118;79,764
10119;79,762
10120;79,759995
10121;79,758
10122;79,756
10123;79,754
10124;79,752
10125;79,75
10126;79,748
10127;79,746
10128;79,743996
10129;79,742004
10130;79,74
10131;79,738
10132;79,736
10133;79,734
10134;79,732
10135;79,729996
10136;79,728004
10137;79,726
10138;79,724
10139;79,722
10140;79,72
10141;79,718
10142;79,716
10143;79,714
10144;79,712
10145;79,71
10146;79,708
10147;79,706
10148;79,703995
10149;79,702
10150;79,7
10151;79,698006
10152;79,696
10153;79,694
10154;79,692
10155;79,689995
10156;79,688
10157;79,686
10158;79,684
10159;79,682
10160;79,68
10161;79,678
10162;79,676
10163;79,673996
10164;79,672005
10165;79,67
10166;79,668
10167;79,666
10168;79,664
10169;79,662
10170;79,659996
10171;79,658005
10172;79,656
10173;79,654
10174;79,652
10175;79,65
10176;79,648
10177;79,645996
10178;79,644
10179;79,642
10180;79,64
10181;79,638
10182;79,636
10183;79,634
10184;79,632
10185;79,63
10186;79,628006
10187;79,626
10188;79,624
10189;79,622
10190;79,619995
10191;79,618004
10192;79,616
10193;79,614
10194;79,612
10195;79,61
10196;79,608
10197;79,606
10198;79,604
10199;79,602
10200;79,6
10201;79,598
10202;79,596
10203;79,594
10204;79,592
10205;79,59
10206;79,588005
10207;79,586
10208;79,584
10209;79,582
10210;79,579994
10211;79,578
10212;79,576
10213;79,574
10214;79,572
10215;79,57
10216;79,568
10217;79,566
10218;79,563995
10219;79,562004
10220;79,56
10221;79,55801
10222;79,556
10223;79,554
10224;79,552
10225;79,549995
10226;79,548004
10227;79,546
10228;79,544
10229;79,542
10230;79,54
10231;79,538
10232;79,536
10233;79,534
10234;79,532
10235;79,53
10236;79,528
10237;79,526
10238;79,524
10239;79,522
10240;79,52
10241;79,518005
10242;79,516
10243;79,514
10244;79,512
10245;79,509995
10246;79,508
10247;79,506
10248;79,504
10249;79,502
10250;79,5
10251;79,498
10252;79,496
10253;79,494
10254;79,492004
10255;79,49
10256;79,488
10257;79,486
10258;79,484
10259;79,482
10260;79,479996
10261;79,478004
10262;79,476
10263;79,474
10264;79,472
10265;79,47
10266;79,468
10267;79,465996
10268;79,464
10269;79,462
10270;79,46
10271;79,458
10272;79,456
10273;79,454
10274;79,452
10275;79,45
10276;79,448006
10277;79,446
10278;79,444
10279;79,442
10280;79,439995
10281;79,438
10282;79,436
10283;79,434
10284;79,432
10285;79,43
10286;79,428
10287;79,426
10288;79,423996
10289;79,422
10290;79,42
10291;79,418
10292;79,416
10293;79,414
10294;79,412
10295;79,409996
10296;79,408005
10297;79,406
10298;79,404
10299;79,402
10300;79,4
10301;79,398
10302;79,395996
10303;79,394
10304;79,392
10305;79,39
10306;79,388
10307;79,386
10308;79,384
10309;79,382
10310;79,38
10311;79,378006
10312;79,376
10313;79,374
10314;79,372
10315;79,369995
10316;79,368004
10317;79,366
10318;79,364
10319;79,362
10320;79,36
10321;79,358
10322;79,356
10323;79,354004
10324;79,352
10325;79,35
10326;79,348
10327;79,346
10328;79,344
10329;79,342
10330;79,34
10331;79,338005
10332;79,336
10333;79,334
10334;79,332
10335;79,329994
10336;79,328
10337;79,326
10338;79,324
10339;79,322
10340;79,32
10341;79,318
10342;79,316
10343;79,314
10344;79,312004
10345;79,31
10346;79,308
10347;79,306
10348;79,304
10349;79,302
10350;79,299995
10351;79,298004
10352;79,296
10353;79,294
10354;79,292
10355;79,29
10356;79,288
10357;79,285995
10358;79,284
10359;79,282
10360;79,28
10361;79,278
10362;79,276
10363;79,274
10364;79,272
10365;79,27
10366;79,268005
10367;79,266
10368;79,264
10369;79,262
10370;79,259995
10371;79,258
10372;79,256
10373;79,254
10374;79,252
10375;79,25
10376;79,248
10377;79,246
10378;79,244
10379;79,242004
10380;79,24
10381;79,238
10382;79,236
10383;79,234
10384;79,232
10385;79,229996
10386;79,228004
10387;79,226
10388;79,224
10389;79,222
10390;79,22
10391;79,218
10392;79,215996
10393;79,214005
10394;79,212
10395;79,21
10396;79,208
10397;79,206
10398;79,204
10399;79,202
10400;79,2
10401;79,198006
10402;79,196
10403;79,194
10404;79,192
10405;79,189995
10406;79,188
10407;79,186
10408;79,184
10409;79,182
10410;79,18
10411;79,178
10412;79,176
10413;79,174
10414;79,172
10415;79,17
10416;79,168
10417;79,166
10418;79,164
10419;79,162
10420;79,159996
10421;79,158005
10422;79,156
10423;79,154
10424;79,152
10425;79,149994
10426;79,148
10427;79,145996
10428;79,144
10429;79,142
10430;79,14
10431;79,138
10432;79,136
10433;79,134
10434;79,132
10435;79,13
10436;79,128
10437;79,126
10438;79,124
10439;79,122
10440;79,119995
10441;79,118004
10442;79,116
10443;79,114
10444;79,112
10445;79,11
10446;79,108
10447;79,105995
10448;79,104004
10449;79,102
10450;79,1
10451;79,098
10452;79,096
10453;79,094
10454;79,092
10455;79,09
10456;79,088005
10457;79,086
10458;79,084
10459;79,082
10460;79,079994
10461;79,078
10462;79,076
10463;79,074005
10464;79,072
10465;79,07
10466;79,068
10467;79,066
10468;79,064
10469;79,062004
10470;79,06
10471;79,058
10472;79,056
10473;79,054
10474;79,052
10475;79,049995
10476;79,048004
10477;79,046
10478;79,044
10479;79,042
10480;79,04
10481;79,038
10482;79,035995
10483;79,034004
10484;79,032
10485;79,03
10486;79,028
10487;79,026
10488;79,024
10489;79,022
10490;79,02
10491;79,018005
10492;79,016
10493;79,014
10494;79,012
10495;79,009995
10496;79,008
10497;79,006
10498;79,004
10499;79,002
10500;79
10501;78,998
10502;78,996
10503;78,994
10504;78,992
10505;78,99
10506;78,988
10507;78,986
10508;78,984
10509;78,982
10510;78,979996
10511;78,978004
10512;78,976
10513;78,974
10514;78,972
10515;78,96999
10516;78,968
10517;78,965996
10518;78,964005
10519;78,962
10520;78,96
10521;78,958
10522;78,956
10523;78,954
10524;78,952
10525;78,95
10526;78,948
10527;78,946
10528;78,944
10529;78,942
10530;78,939995
10531;78,938
10532;78,936
10533;78,934006
10534;78,932
10535;78,93
10536;78,928
10537;78,926
10538;78,924
10539;78,922
10540;78,92
10541;78,918
10542;78,916
10543;78,914
10544;78,912
10545;78,909996
10546;78,908005
10547;78,906
10548;78,904
10549;78,902
10550;78,899994
10551;78,898
10552;78,895996
10553;78,894005
10554;78,892
10555;78,89
10556;78,888
10557;78,886
10558;78,884
10559;78,882
10560;78,88
10561;78,878
10562;78,876
10563;78,874
10564;78,872
10565;78,869995
10566;78,868004
10567;78,866
10568;78,864
10569;78,862
10570;78,86
10571;78,858
10572;78,855995
10573;78,854004
10574;78,852
10575;78,85
10576;78,848
10577;78,846
10578;78,844
10579;78,842
10580;78,84
10581;78,838005
10582;78,836
10583;78,834
10584;78,832
10585;78,829994
10586;78,828
10587;78,826
10588;78,824005
10589;78,822
10590;78,82
10591;78,818
10592;78,816
10593;78,814
10594;78,812
10595;78,81
10596;78,808
10597;78,806
10598;78,804
10599;78,802
10600;78,799995
10601;78,798004
10602;78,796
10603;78,79401
10604;78,792
10605;78,78999
10606;78,788
10607;78,785995
10608;78,784004
10609;78,782
10610;78,78
10611;78,778
10612;78,776
10613;78,774
10614;78,772
10615;78,77
10616;78,768
10617;78,766
10618;78,764
10619;78,762
10620;78,759995
10621;78,758
10622;78,756
10623;78,754005
10624;78,752
10625;78,75
10626;78,748
10627;78,746
10628;78,744
10629;78,742
10630;78,74
10631;78,738
10632;78,736
10633;78,734
10634;78,732
10635;78,729996
10636;78,728004
10637;78,726
10638;78,724
10639;78,722
10640;78,72
10641;78,718
10642;78,715996
10643;78,714005
10644;78,712
10645;78,71
10646;78,708
10647;78,706
10648;78,704
10649;78,702
10650;78,7
10651;78,698
10652;78,696
10653;78,694
10654;78,692
10655;78,689995
10656;78,688
10657;78,686
10658;78,684006
10659;78,682
10660;78,68
10661;78,678
10662;78,675995
10663;78,674
10664;78,672
10665;78,67
10666;78,668
10667;78,666
10668;78,664
10669;78,662
10670;78,659996
10671;78,658005
10672;78,656
10673;78,654
10674;78,652
10675;78,649994
10676;78,648
10677;78,645996
10678;78,644005
10679;78,642
10680;78,64
10681;78,638
10682;78,636
10683;78,634
10684;78,631996
10685;78,63
10686;78,628
10687;78,626
10688;78,624
10689;78,622
10690;78,619995
10691;78,618004
10692;78,616
10693;78,614006
10694;78,612
10695;78,61
10696;78,608
10697;78,605995
10698;78,604004
10699;78,602
10700;78,6
10701;78,598
10702;78,596
10703;78,594
10704;78,592
10705;78,59
10706;78,588005
10707;78,586
10708;78,584
10709;78,582
10710;78,58
10711;78,578
10712;78,576
10713;78,574005
10714;78,572
10715;78,57
10716;78,568
10717;78,566
10718;78,564
10719;78,562
10720;78,56
10721;78,558
10722;78,556
10723;78,554
10724;78,552
10725;78,549995
10726;78,548004
10727;78,546
10728;78,54401
10729;78,542
10730;78,54
10731;78,538
10732;78,535995
10733;78,534004
10734;78,532
10735;78,53
10736;78,528
10737;78,526
10738;78,524
10739;78,522
10740;78,52
10741;78,518
10742;78,516
10743;78,514
10744;78,512
10745;78,509995
10746;78,508
10747;78,506
10748;78,504005
10749;78,502
10750;78,5
10751;78,498
10752;78,495995
10753;78,494
10754;78,492
10755;78,49
10756;78,488
10757;78,486
10758;78,484
10759;78,482
10760;78,479996
10761;78,478004
10762;78,476
10763;78,474
10764;78,472
10765;78,47
10766;78,468
10767;78,465996
10768;78,464005
10769;78,462
10770;78,46
10771;78,458
10772;78,456
10773;78,454
10774;78,451996
10775;78,45
10776;78,448
10777;78,446
10778;78,444
10779;78,442
10780;78,44
10781;78,438
10782;78,436
10783;78,434006
10784;78,432
10785;78,43
10786;78,428
10787;78,425995
10788;78,424
10789;78,422
10790;78,42
10791;78,418
10792;78,416
10793;78,414
10794;78,412
10795;78,409996
10796;78,408005
10797;78,406
10798;78,404
10799;78,402
10800;78,4
10801;78,398
10802;78,395996
10803;78,394005
10804;78,392
10805;78,39
10806;78,388
10807;78,386
10808;78,384
10809;78,381996
10810;78,38
10811;78,378
10812;78,376
10813;78,374
10814;78,372
10815;78,369995
10816;78,368004
10817;78,366
10818;78,364006
10819;78,362
10820;78,36
10821;78,358
10822;78,355995
10823;78,354004
10824;78,352
10825;78,35
10826;78,348
10827;78,346
10828;78,344
10829;78,342
10830;78,34
10831;78,338
10832;78,336
10833;78,334
10834;78,332
10835;78,33
10836;78,328
10837;78,326
10838;78,324005
10839;78,322
10840;78,32
10841;78,318
10842;78,315994
10843;78,314
10844;78,312
10845;78,31
10846;78,308
10847;78,306
10848;78,304
10849;78,302
10850;78,3
10851;78,298004
10852;78,296
10853;78,294
10854;78,292
10855;78,29
10856;78,288
10857;78,285995
10858;78,284004
10859;78,282
10860;78,28
10861;78,278
10862;78,276
10863;78,274
10864;78,272
10865;78,27
10866;78,268
10867;78,266
10868;78,264
10869;78,262
10870;78,26
10871;78,258
10872;78,256
10873;78,254005
10874;78,252
10875;78,25
10876;78,248
10877;78,245995
10878;78,244
10879;78,242
10880;78,24
10881;78,238
10882;78,236
10883;78,234
10884;78,232
10885;78,229996
10886;78,228004
10887;78,226
10888;78,224
10889;78,222
10890;78,22
10891;78,218
10892;78,215996
10893;78,214005
10894;78,212
10895;78,21
10896;78,208
10897;78,206
10898;78,204
10899;78,201996
10900;78,2
10901;78,198
10902;78,196
10903;78,194
10904;78,192
10905;78,19
10906;78,188
10907;78,186
10908;78,184006
10909;78,182
10910;78,18
10911;78,178
10912;78,175995
10913;78,174
10914;78,172
10915;78,17
10916;78,168
10917;78,166
10918;78,164
10919;78,162
10920;78,16
10921;78,158
10922;78,156
10923;78,154
10924;78,152
10925;78,15
10926;78,148
10927;78,145996
10928;78,144005
10929;78,142
10930;78,14
10931;78,138
10932;78,135994
10933;78,134
10934;78,131996
10935;78,13
10936;78,128
10937;78,126
10938;78,124
10939;78,122
10940;78,12
10941;78,118004
10942;78,116
10943;78,114006
10944;78,112
10945;78,11
10946;78,108
10947;78,105995
10948;78,104004
10949;78,102
10950;78,1
10951;78,098
10952;78,096
10953;78,094
10954;78,092
10955;78,09
10956;78,088
10957;78,086
10958;78,084
10959;78,082
10960;78,08
10961;78,078
10962;78,076
10963;78,074005
10964;78,072
10965;78,07
10966;78,068
10967;78,065994
10968;78,064
10969;78,062
10970;78,06
10971;78,058
10972;78,056
10973;78,054
10974;78,052
10975;78,05
10976;78,048004
10977;78,046
10978;78,044
10979;78,042
10980;78,04
10981;78,038
10982;78,035995
10983;78,034004
10984;78,032
10985;78,03
10986;78,028
10987;78,026
10988;78,024
10989;78,021996
10990;78,020004
10991;78,018
10992;78,016
10993;78,014
10994;78,012
10995;78,01
10996;78,008
10997;78,006
10998;78,004005
10999;78,002
